audit_version,as_of,domain_query,provider,query,lookback_days,title,published,age_days,source_name,publisher_url,article_url,source_tier,source_score,source_role,materiality_score,domain_fit_score,rank_score,relevance_terms,decision,reason,event_id,owner_domain,selected
1.0,2026-08-09,market,google_news_rss,(AI earnings OR AI stocks OR semiconductor earnings OR cloud earnings OR AI software guidance),3,AI Stocks With Real Revenue From Chips Cloud And Enterprise Software - simplywall.st,2026-08-09,0,simplywall.st,https://simplywall.st,https://news.google.com/rss/articles/CBMiygFBVV95cUxQNnhmYzRXOU8tQUVqMkZPaGlWdjdTTXFRQTQ3V29NbUlrUm5oSUtpSE1panphNFV6bmFUa3Z3VzY5SkpYZ0VQTEpzaUZyNFA5b2YtNEQtSU1JUnM0c2R5OHJQaFNvSUMxZFpBRHpaekEzbmFVYzR5bTVNbC1mcDhQeXhyV2h2ejI5UlpQbndjOEJWM3gtbHJfSXJWZXVZc3BFcXRhMXIxcXlSdTZQSjRIaGtoQ1d1Qm53ZUFsOFN2N2VsUmNPcnJLekZ30gHPAUFVX3lxTE9ZRjVTSnJvWEF4ZG01TlJKLWpfWXAyTllRVkxLMERSenRHbU5sSlpoSGxfS1NFNTBBeFd0SDdTMi1ySXdzRUdwSVhaYmN3YzZBbURrcnBzZy1STnhQQzRyTjlWTkFldnlncVhpT1FmM1V2UVo2bDhTUjBQZXdaT3ZiV2NYQ2V2T0szcUVSUC12RC1SX1RMSFBHcGNCck9RMWt5RVR1U0xyaHFBVHozTnFtZ0ZFVElERG02b0lRbEc4aDFJQ0doRUpDT2JLTXpoYw?oc=5,unapproved,0.0,none,6.0,8.0,14.0,revenue|stock,rejected,not on automated source allowlist,,,False
1.0,2026-08-09,market,google_news_rss,(AI earnings OR AI stocks OR semiconductor earnings OR cloud earnings OR AI software guidance),3,Onto Innovation Q2 Earnings Call Highlights - TradingView,2026-08-08,1,TradingView,https://www.tradingview.com,https://news.google.com/rss/articles/CBMipwFBVV95cUxNS2E5c19oc1lsUVN2Qjh5SzN5U2dmLThuNXliUTg2ODdkTTRRaDFNVXdOdHY3ZkN0ZEhVX0VLMHc0R21YOFpkNndSdmpvYTBGM2dhQ202dmtFanE4Ui1DWUhibXROWmR4Ty1XcWItVFN1eHU5TmFNZHlYbndPa2plVHp4VTZHMmJweDNEeVBMZ1RfbzJOSS1ZbTZsUlNBQmNaTi1WMTk3OA?oc=5,unapproved,0.0,none,6.0,4.0,10.0,earnings,rejected,not on automated source allowlist,,,False
1.0,2026-08-09,market,google_news_rss,(AI earnings OR AI stocks OR semiconductor earnings OR cloud earnings OR AI software guidance),3,Where to Invest in AI in 2026: A Guide for Advisors - TradingView,2026-08-07,2,TradingView,https://www.tradingview.com,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPYUlrckh2bnNzQjRYLTNiZ1haY1dxVExkdmw1VkxmTjB4by1PZEJqRDJMQnZEV3NuMlRLbU8wb055a1ZSV1FkaGtVaC04ZHo3UkgwOEZtSElUeXNsUHA0YXN2bEdyWC1NX054YXkzaVJzWDNNZUlJbDlBQmxFMFZCbWlheW1xZDMtZ1JJMk1Eb25YUWJjNUl4eXE1RGFJTWNrVG9EZ2U0MDRLLUE?oc=5,unapproved,0.0,none,0.0,0.0,0.0,,rejected,not on automated source allowlist,,,False
1.0,2026-08-09,market,google_news_rss,(AI earnings OR AI stocks OR semiconductor earnings OR cloud earnings OR AI software guidance),3,AI Investment Trends 2026: Top Stocks and Market Analysis - Intellectia AI,2026-08-08,1,Intellectia AI,https://intellectia.ai,https://news.google.com/rss/articles/CBMiY0FVX3lxTE1kV0dpWTRMZW5HVUk3TWx2RWhOaDFialhTZWdNamxQbWFyVWFfdlVpeTdwdjV5VjM2OHN5MzNMMkJZTDNhMXhDaUtYbmJhOEltWWhNZ0h1U1oxdTNxMm9Kb050bw?oc=5,unapproved,0.0,none,6.0,4.0,10.0,market|stock,rejected,not on automated source allowlist,,,False
1.0,2026-08-09,market,google_news_rss,(AI earnings OR AI stocks OR semiconductor earnings OR cloud earnings OR AI software guidance),3,A Guide to Nasdaq ETF Investing - The Globe and Mail,2026-08-07,2,The Globe and Mail,https://www.theglobeandmail.com,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNNVJJZlB5czRfVm8xRnRDdmdBUFdnZy1wc0pjeHZ5dV9iakJaYnhsVlhDMVgzZThRRERfUzA4R2dGdE85ZUJmWnFaci01T1E2czItdGZEcmRwcVQ2ZlN2LWJFcUtXMGZpUUx3Q3pwMDhqQ2pKNTRmekNDeFdyY0M1OGFtSXQtLTlESGhxeVVnYjh2dWlZd21XdlE5R1ZqSV9ydlA2d3lIME0yZ0dLRUExdW1teFpSa0xE?oc=5,unapproved,0.0,none,0.0,0.0,0.0,,rejected,not on automated source allowlist,,,False
1.0,2026-08-09,market,google_news_rss,(AI earnings OR AI stocks OR semiconductor earnings OR cloud earnings OR AI software guidance),3,"Kinaxis (TSX:KXS) Lifts Guidance On Strong Q2, Is The AI Upside Already Priced In? - simplywall.st",2026-08-08,1,simplywall.st,https://simplywall.st,https://news.google.com/rss/articles/CBMixwFBVV95cUxNa003OVA3cFF3Y2tmbjVYUkpyQWNFVXB3bm9wRUdXbDFialdqMFdGemxpeEdwVmRPc2szLTd2dUtKak1vOWlyZFdmZUV5S0h2QXpNRXIzLWJJQ2JBRG5fMFVpMlE1MDM4dXRFa3B3d0RqcUtqdVRVanFXOU1VUDlfUGdIRnhEczN1VjJleEZRbmIzNUxXVzd6QzJzQWNDWmZ1TVdwSDFhMkowMWxvQ3dPbjVCb3gxbGRhTllOU3RvZGFlZ2RXcG530gHMAUFVX3lxTE82UGRsQ1lxZG1jWU4za2R6RG8xU2VwckpkM0FKNmZ5Unl2dUhiOFM5cVR4dkIxcE5BV1ZYZ3l5U1NzcUc0bTV5QVpwTTJ4LXdDekZxa3VwMXlhSlI3OHdjMXpicDVQNzBuRlhGby11RVVjSjQxQmNzWVdQSXk5OGtNTkViMDJZQjFhRVd5NzVORUpMbjV4bHB2MUVNVXNtU01mTkFzVXR1V0dsalRzSm1DcTVPQjh6eGhURU1LdGJNSHNIdkZfc2c4SEJEbw?oc=5,unapproved,0.0,none,0.0,4.0,4.0,,rejected,not on automated source allowlist,,,False
1.0,2026-08-09,market,google_news_rss,(AI earnings OR AI stocks OR semiconductor earnings OR cloud earnings OR AI software guidance),3,Five earnings winners lead Friday’s premarket surge By Investing.com - Investing.com UK,2026-08-07,2,Investing.com UK,https://m.uk.investing.com,https://news.google.com/rss/articles/CBMiwAFBVV95cUxQSmFYanhuSlJ2dGM0YWFaYmJORDRNU21lMEM4ZHdXMlctX0kzdGpabVJkdUs2aXFWUDMtNlVpSlFkOUhaRDZsV1hBS0RubHJPdEpPcDI2U0t5dUNNSThkSmQwUXRUQTlJVHlna0J4Z0lJWF9WeFd0Z29nLWdwcEQ4S2hHWDBBeGVTYmhadFNCRm8wNEdSY2NObW9NdDRjWmZ2TEMyNGpxc21oSzAyREpyZDdKWTVsdjQ3VFltblU0VVQ?oc=5,unapproved,0.0,none,6.0,4.0,10.0,earnings|market,rejected,not on automated source allowlist,,,False
1.0,2026-08-09,market,google_news_rss,(AI earnings OR AI stocks OR semiconductor earnings OR cloud earnings OR AI software guidance),3,"Palantir vs. Salesforce: Two Visions of Enterprise AI, One Clear Winner - 24/7 Wall St.",2026-08-09,0,24/7 Wall St.,https://247wallst.com,https://news.google.com/rss/articles/CBMisgFBVV95cUxQVDQ2UzIwTlhvUGpCMUFjMzVOYWExeFZKRGdzVlNfZHA4NEVJS29vX3IyVnowNWs1M3RqXzJzcVdrbFZfWjNQQXU4RmVZUVZFUUp5dTJKc2xrbXV4ZENFT2RTTl9BS1BSeUg3SjhHdDlSMDQ3T3RsSWRic3BfZnZFYWtGWG5oQmJpa0Y0N3dadlZ0ZXJoc1piR29VdFc5RzBEUWJLemsyM3pMcWFDMmRGYW5B?oc=5,unapproved,0.0,none,0.0,0.0,0.0,,rejected,not on automated source allowlist,,,False
1.0,2026-08-09,market,google_news_rss,(AI earnings OR AI stocks OR semiconductor earnings OR cloud earnings OR AI software guidance),3,Are ADI’s AI Bets And Supply Resilience Quietly Redefining Its Multi-Year Earnings Story? - simplywall.st,2026-08-09,0,simplywall.st,https://simplywall.st,https://news.google.com/rss/articles/CBMi1AFBVV95cUxQaVN5c1lBN3JOTkI4YkN6Ymd2cjFpaVB4akY4bDJnQ2R2Q01IVEt5R0lDcHRPT2ZUY2tOd2I5R2J4RnVTZ3J2R1VrOUtKNWQyRzg2c0NnSHhPMkhXOUZOMzIwcXgyS0tCVzhUeEZ3Tl9nQWowT1ROQ3d2a0MtbzVqd3NsZHlTS0ZUM2hSYUVxZHZfVFZ0NTlaWUdEV1lLbGxrb3RYWlJDajBUS2R0aENTUkd0b3JnR3Vxa0NYV09kbG96TzEwWS1BeE9nNVNIRDVEVDdlZ9IB2gFBVV95cUxOaEhqSDRfeXdIYUdZYlZNcE1UVXAzNlFpWmN6b3F6U0dUbl9IaUF6blBqRDR3QWVkbThMZ0lGVDhCZ3lDaG5SVHZXV1lxLTdUNkpDOU1XbXBISXVZb09yZGEwdGEtdVB2S1N3bmNiVHc4bFNiYnVaWmlfRGNnTm9rOHBreHNCQXJJbFp4dGtqaHlCUko0MzNrS2VVMl8zZzZBS2RMZjlnV3A4clJteEtVc09RcDg2NDJOb2drR0VyZUM3dFhZbzV5UHBrcmNYS2RKYzZuUm8wVG42Zw?oc=5,unapproved,0.0,none,6.0,4.0,10.0,earnings,rejected,not on automated source allowlist,,,False
1.0,2026-08-09,market,google_news_rss,(AI earnings OR AI stocks OR semiconductor earnings OR cloud earnings OR AI software guidance),3,Adobe Stock Looks Cheap as AI Spending Reshapes US Large Cap Growth - simplywall.st,2026-08-08,1,simplywall.st,https://simplywall.st,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPMHpXY1Q4RzNidUFRWTJ4ekl0NmNuUk50cW55OUNDeTEtZzhPTVdoOGpEQjVPeFpabHBseFBDZWsxck5WTGd1Y1k2SC1Nd0QxVHF3ZWZLME9ZTTlDOElIS3dOd3RhWE4xU05vaW82YnZIaEN4QUlNR3VrZVVCNnZqSDVtclRJM3dMSmJXOHQ4azJ6eV83SF9yNTVwYUstX0dsZFMwSUlzdVg3QXpSTDdUd1pqaUI1bHRyTmdIczhybFEtQdIBxwFBVV95cUxQdVpvdWZkX3lXeVhmREp4bjRKT1BtQjEzZGJOWFgwalZ0cEMwTkpYcWk3T1JOZm1pU09VSkFrZFVmR0JOeWREOGF1ZlJWenVvaEhmQk5UNlVlRnFfb1RyMGl6QkNpMV9kMUJQVEdRY01EcWlWZUw2blF4WXhtYkpPMWhSNmFzaVNrMkVzVm4wRGJickRJTTU5OHBsaWtqWEhUU2hySmFDZWZKNnRieGc5TjFaeEpJQTNVdW9sSm5wdmxCa1pTQTRj?oc=5,unapproved,0.0,none,0.0,4.0,4.0,stock,rejected,not on automated source allowlist,,,False
1.0,2026-08-09,market,google_news_rss,(AI earnings OR AI stocks OR semiconductor earnings OR cloud earnings OR AI software guidance),3,3 AI Stocks Riding Japan’s Enterprise Software Shift - simplywall.st,2026-08-09,0,simplywall.st,https://simplywall.st,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPUWRMVU1ZaC1jZ0pzbDRKRDNVQURsQ2hudUZDM3MtSkRDaTFrR1FVUzVZenVLTFFqcTZ1aXQ1YmZKZlFiTVUzTWxyNmJaZFBFSFBBenkyNlNaVlpZYkx3UDFaMHZSSWx2UFhOMGNtclBhNFZhYVRIVXAxaDZkMTI5amVwVlJPUkZVT2oyME5xdlh6aUdmZlphU0VjRnR1TWVpc1hxRzFwUFdManoxWXI4U19MVUZtdEdJeXNrWFBXTE9vN2_SAcgBQVVfeXFMTWIyZVBRUW5NWmN3dloxYmlwU3lWRHBobVpOSlNxeUl1SHZlLTBETzVOWFhPUTRGc1VhRHZxRXVfTGhZRkFGbVRJTXVIVWtwX2M2b1hfVEppR21iNVlzTThIc0xDUWxiZ3F5eHpodlpWeXdKNjliT25PN2E3TldZRGstWERxbkZLZzk5NGtGdnhzekRSMVM5U3NUbVlkdWtRZ1d3R2djSlRZaE1rR05VdjFWSEUxc1FKZ3NLWnBKUU85RUhxaE9nSnA?oc=5,unapproved,0.0,none,0.0,4.0,4.0,stock,rejected,not on automated source allowlist,,,False
1.0,2026-08-09,market,google_news_rss,(AI earnings OR AI stocks OR semiconductor earnings OR cloud earnings OR AI software guidance),3,Why Cognex (CGNX) Could Be 17% Undervalued Following Its Raised Outlook - simplywall.st,2026-08-09,0,simplywall.st,https://simplywall.st,https://news.google.com/rss/articles/CBMivgFBVV95cUxNRUppNWZfek1RLW1yQVE5T09BOWZod2tvRXYybzFPQ0xTRlk1a3BraFctZmdTbVBDa3IxcExNLV9xd2J4R3JsXzZCcTFVSGd6WWQ0c1lpRVhMbkdKV2hRVHJGOVVvLUgxUTFPb240dUNyYXEtN1hza2RiQ3dvWU1sb1dvRGZxel9Ea05fWDBxeFdsU3pTWmotNlJlT0JvLXZKWXBwUzRSSWNzXzhZbV94cXBONXgtZnlwX3R2MG1n0gHDAUFVX3lxTE5kZU9SRmFBTXNYaUZ0bVpnZlg2M1l6OVhsOGdSdktwdWE3alN2WmtvLTdGUTJmbWJGSXZyUmZ6aGdhSS1FMDdOTHJzX1JvNVlCaW5MOTkwb05VR25LNEZucnJLUm0wQkNLSlZ6M1RZRWM4VzdQcWRybWI3QnU2VzNlZ0NGMVJ3Nl9Lb2d4dndjbko4UENtOWhWSElWOU9NUUtHRlFXUjZacU4weXU5RHI4NDlUOUV0Tm1nV1U3R0lNZXMzcw?oc=5,unapproved,0.0,none,0.0,0.0,0.0,,rejected,not on automated source allowlist,,,False
1.0,2026-08-09,market,google_news_rss,(AI earnings OR AI stocks OR semiconductor earnings OR cloud earnings OR AI software guidance),3,TWLO Q2 Deep Dive: AI Adoption and Platform Expansion Drive Revenue Acceleration - StockStory,2026-08-08,1,StockStory,https://stockstory.org,https://news.google.com/rss/articles/CBMi2AFBVV95cUxPazBfTHE3c2tuZFRfanBacmdScFBvSTk4Zk9fcUZFblZCUHYwRHhZYXQxYzBnaGx0S2dpeW9VMFVDeTllUXNxblp6UkZzYVAzR21WUWVzejNYMmswWHZlY1lUbWt3bUxpNlkzNzNVVDZHdmZXeXdBdWVwSDN2UFk1ZXRxOXdDZDZxMjJCS2Nya0licnZfS1F3QWhjZ0Y2c3ZQRFVjZVpHcTV2WUhabzV1cG5zMjdNSTMzN25JSG1JQW4wX0RQNTBjSjZUdlM5R1htbldDWUxDbjg?oc=5,unapproved,0.0,none,6.0,8.0,14.0,revenue|stock,rejected,not on automated source allowlist,,,False
1.0,2026-08-09,market,google_news_rss,(AI earnings OR AI stocks OR semiconductor earnings OR cloud earnings OR AI software guidance),3,Is Strong Q2 Results And Upgraded 2026 Outlook Altering The Investment Case For Cadence Design Systems (CDNS)? - simplywall.st,2026-08-09,0,simplywall.st,https://simplywall.st,https://news.google.com/rss/articles/CBMi1wFBVV95cUxNLVhzRUt4bTVCZDVDNXRpQ0tQaUZPTXpSTXltS3VUZHh1WXNyQl9tMjdoaFY2cnBtU01TTERaUW9wTmRqVHp2aGRHZVlhN0pQU09IeWliN1RuNDJGTEl2ZHdhNzkyMTFsRnM3YTdTVDBVZl9PSzM5cmI4Zm02a2FVOTZhT0U4ZldrdE9iTTI1VEZlbGxSMGNkaS1GaDVJMVlETnpabjZHLVV1Z185LTR4dnJzZU4ybmtLWGY1MDBLc3czdnlZeVFhcndwMC15RmRabEtOX3A1TdIB3AFBVV95cUxQQzFEU1ZmTzZyWklTSGlZVkVIYmROSW9YZTVTcVo2WWV5cVF3NU41dmJwd3F4MzhONXAwMU92d19sdGk1QVNIYTVfOFF1XzFyaHJKaHZkRTE3Ry1oaHdDaUtkWXp5YkdjMnVpU0RCMG5TN0JuMTdtSmFTYU1lR2FUUTRfUVBucnlReFFJSm8yaUppbVJaeDR4LWNVemRwZDFFRFRtUzdTZmFCZFh4UDJRTG9TYUlTMzJhdC1DVy1qR1pRUGpCRHA1bXAtcE93M05PZjFOcHpvSjRuWDFQ?oc=5,unapproved,0.0,none,12.0,0.0,12.0,,rejected,not on automated source allowlist,,,False
1.0,2026-08-09,market,google_news_rss,(AI earnings OR AI stocks OR semiconductor earnings OR cloud earnings OR AI software guidance),3,"Atlassian (TEAM) Is Up 47.6% After Profitable Quarter, Cloud-AI Momentum, and CEO Share-Buy Plan - simplywall.st",2026-08-09,0,simplywall.st,https://simplywall.st,https://news.google.com/rss/articles/CBMizAFBVV95cUxPcUV3SGYweklHOVkyQU9INnlaRDRKemYxa29EcklzRHR6VUJmMTZsdVNDQklZMUpKSExiYW03bmpBSFgtS2FEOTEyS3g5X3hFY29TTzI3Q0JJeXlEVEVSeTJ2ZTdLM1dPUGV2TlBBd3JhSmhvSDZmZ2Z0c1YyN3NRNTNrR28yd2hlQXNWbElCYWlTcHF6R2JHMmxaMER1NlpDNVRyTW5LRkJnOUY1YUVDT0hvT2tHSjJzQTZQTmlBM0pmZnFtVjBsLU1DbVrSAcwBQVVfeXFMT3FFd0hmMHpJRzlZMkFPSDZ5WkQ0SnpmMWtvRHJJc0R0elVCZjE2bHVTQ0JJWTFKSkhMYmFtN25qQUhYLUthRDkxMkt4OV94RWNvU08yN0NCSXl5RFRFUnkydmU3SzNXT1Bldk5QQXdyYUpob0g2ZmdmdHNWMjdzUTUza0dvMndoZUFzVmxJQmFpU3BxekdiRzJsWjBEdTZaQzVUck1uS0ZCZzlGNWFFQ09Ib09rR0oyc0E2UE5pQTNKZmZxbVYwbC1NQ21a?oc=5,unapproved,0.0,none,0.0,0.0,0.0,,rejected,not on automated source allowlist,,,False
1.0,2026-08-09,market,google_news_rss,(AI earnings OR AI stocks OR semiconductor earnings OR cloud earnings OR AI software guidance),3,3 Japanese AI Software Stocks With Profits and Growth on the Radar - simplywall.st,2026-08-07,2,simplywall.st,https://simplywall.st,https://news.google.com/rss/articles/CBMizwFBVV95cUxOUWlfUG1ja1M2NVdVN3lYVXpHd05kQ1J6UC1TaVYwOFB4VE1uaXdPOWl0S0JNekhpQk9rWUJBSTJ2YXJrT0VnQ0R3R0szN0l1QjE3aXhfZFhDR2JBc2dmWWRpbm9uUmVUaWxNVE1lNUZINWZXay02RE11S0owZTN3clJqMW5lSDZoY19Nck4zWldLS0NZQnFCR2V6bzBIY1FGREJYVV9RRW51aFhFY3BGNm9mdWNwMllLSGhLNEFlS09FeW9RaU9Qc19WaTZ5MXfSAdQBQVVfeXFMTWpBQ1lOVU1HVFhWM2t0TnhVaHA3anZUcWpjTEZBbzlxVTZLOGFuTzdZSWt6dnNDc0sxMUNtUlpnSWhTM0hhWHZBMzc4NUJYWml5YThiSVotSU9DM1NNaURmYkxLWUNiYmt0V1BzMVFpdkJ5MDdraUhhVGVGM3Jqa3EzZHh3VFowM1c2UVYwVEdiOG83NVV3YzhfeXBYTXNUUWVCYzhBWmltUFVfc2s5UHUyM3BWaE1zWFdvZWlfWkxKZ2NuNlcyQUplWXlXeUtQdktJMzQ?oc=5,unapproved,0.0,none,0.0,4.0,4.0,stock,rejected,not on automated source allowlist,,,False
1.0,2026-08-09,market,google_news_rss,(AI earnings OR AI stocks OR semiconductor earnings OR cloud earnings OR AI software guidance),3,Is Waystar Holding (WAY) A Bargain On Raised Q2 Guidance And Larger Client Wins? - simplywall.st,2026-08-09,0,simplywall.st,https://simplywall.st,https://news.google.com/rss/articles/CBMi0AFBVV95cUxOVTZlLS1IV0d2UFVEQTR0cUJrTmd6RnhhNGZpRm1haWM2OFVxYkxjMjI3SVJfYnV2V3pGZnozQ3FjbTd1Yzk4OWxVRmE0YlVnUVJNRVB0MEFoejdGeWdlRXc5cHd5eFlhTTU1Q2czelZMM2p3ZkdWR1FQZkZqZzkzejB3aFh2QzFiRUxiUWdfTjVHR1FvS3Q3SmxGc2U5ZzNmWnRZZzN5Y1gybXNMenJNZy04SDZpQnpQeTZaV2JTeHNET1psb0doa1VQXzVSNjN20gHWAUFVX3lxTE1IWXNJVEdfUkcxVzRDd0dnb19ET1lsUl9DYUY4bVdTU3NWSC02cFJmc19JSXpteXhLN2lSQk9tWXhreTRfMm9qcXdvZDRURHNkZ05DTHZfTktPZ2FRaDNHVWVxU3Q0RjJhWnNMUWlLVk9CdTZHcTAyd0lLaVc0ajhSaUxFUzRRZ003U1hYbHNKVEFJTHBneUJjN2ItbnEwMUZ3cndJT0Vpdmo0TFVOLXc2Zm0wX0hCZXM4UU82dy1EYWdNd281UkN6YkRrYWZQN3duTzFNcGc?oc=5,unapproved,0.0,none,0.0,4.0,4.0,,rejected,not on automated source allowlist,,,False
1.0,2026-08-09,market,google_news_rss,(AI earnings OR AI stocks OR semiconductor earnings OR cloud earnings OR AI software guidance),3,SoundHound AI (SOUN) Stock Jumps As Enterprise AI Demand Fuels Growth - simplywall.st,2026-08-07,2,simplywall.st,https://simplywall.st,https://news.google.com/rss/articles/CBMizAFBVV95cUxPb0ZteTVZbHRSRS1paEh6dlJSQnY1dUM5cTJEdzAzQkw2XzBFNDhvXzY3VXEzT2lqclNleGx4c21uam4ycERqdEZmLU5EbUdBVk1JWG1lYVN2Mnp1cGxtQU9RelhNNHdzX0lFbE5SMUNSNVJaQ3VDU2NNVzYwc01mMWhKcGNMTGFUeFh0eWpoQTg0Qk1BZVVmX1F3eDRaYi11dGhwR3hhdDRsNDFENnNZWHdhaFlRc0dwYm1Ea0Y0SEN3T0J4Y2g4OVpMRm3SAdIBQVVfeXFMT3puZjdZVlhhSWllc1cxeTZFdklZbXI5bk81c1NWZkRrX2dOdXI2Y09xS0ZZUk5TanFEaXUyYmRvX0E1REoxMTlJNmRkQzFWNTFJZk5UT2ltd3VtcG9yVUNWQ09CLTNsQ3h6Z1BpdGM4S0RwbWRFTHJBT0N6SllHX2VDYk5mNW9pQXZoNGE0M2xmbWZqV0Z6a0JJWXpJb3lUazktM09LQ3RaMldUWGNSY1pnbU50Vmhmcm5hZkg4M3djSzUydEkzMXhoeGRYbUNlVHd3?oc=5,unapproved,0.0,none,0.0,4.0,4.0,stock,rejected,not on automated source allowlist,,,False
1.0,2026-08-09,market,google_news_rss,(AI earnings OR AI stocks OR semiconductor earnings OR cloud earnings OR AI software guidance),3,A10 Networks (ATEN) Is Down 9.2% After Raising 2026 Guidance and Boosting Capital Returns - simplywall.st,2026-08-09,0,simplywall.st,https://simplywall.st,https://news.google.com/rss/articles/CBMiyAFBVV95cUxNeThpM0sweU0xTFFOaG50M1FmX3lYZGY5eGlpM1NOUjJWMWY4RzdPRDVQSFl1eU1uV2FId1VmenVnZ2hBUzNCcXd6NlpEdmNONXUwUFA5dF8tQ1RVVjYzcVdsczctUGF2VmRqT2FpR05pVHhMR1ZpT2o4ZzhZell4S0d3NHY5bG92cklnc2dZNVV4SEpfM090aXlBVldTTk93UDBXUnJiN1drcmtYTjRfUHZ5NEVvRWJsVUFHZEpNY1gtUktoQXlQSNIBzgFBVV95cUxOTG13UGRMZzFrSjRPbVp5cm1mbGVqMEdwM1ZUaXJEUWhMTHNlbnFqLXQ0MnktU0RjVzd3R0xRZHVWQkNScmtkb1oxcFZEc3RyOUJMWFJGU1lOMS12VDJZN0hteHVZd29qTXlvQ2FXaWQtbXliMzIxT2kya2Vsd2k3VWdEQVNfeWkzUmp3Y0owODkwNlhteElmcG9WY211UkFOMmFQSW1NZllVXzl2MTlHWlhSUGxjX3NHaC1feXRCREFmRUY2cVYzdXNvdUVadw?oc=5,unapproved,0.0,none,0.0,4.0,4.0,,rejected,not on automated source allowlist,,,False
1.0,2026-08-09,market,google_news_rss,(AI earnings OR AI stocks OR semiconductor earnings OR cloud earnings OR AI software guidance),3,Dropbox (DBX) Stock Holds Firm As AI Push Awaits Revenue Lift - simplywall.st,2026-08-08,1,simplywall.st,https://simplywall.st,https://news.google.com/rss/articles/CBMixwFBVV95cUxNX0hERlBSRVptN2FXbEtWYk1GNzdXY3dsMUNmRF9neVI4QVE3bUJ1TlpaUFI4NmR4dGd5dXh6T1VJdkJ3NHlPbFBmMjFPQ3NESWJRSkdEcEtFQ200YXRKaWlGOWVMbWxPazg1V3o1N01jZUlBQ1FBQTZ5MWNONHJSeW1VYllacmkzNm9VM2pOY2VUQU14YTNWR0FhWnhvZW5kQ1ROemhzd0x1ZzFndHZaM1FXMWJ4WEVUUk9BbFVjWE1oODFDeE9V0gHHAUFVX3lxTE1fSERGUFJFWm03YVdsS1ZiTUY3N1djd2wxQ2ZEX2d5UjhBUTdtQnVOWlpQUjg2ZHh0Z3l1eHpPVUl2Qnc0eU9sUGYyMU9Dc0RJYlFKR0RwS0VDbTRhdEppaUY5ZUxtbE9rODVXejU3TWNlSUFDUUFBNnkxY040clJ5bVViWVpyaTM2b1Uzak5jZVRBTXhhM1ZHQWFaeG9lbmRDVE56aHN3THVnMWd0dlozUVcxYnhYRVRST0FsVWNYTWg4MUN4T1U?oc=5,unapproved,0.0,none,6.0,8.0,14.0,revenue|stock,rejected,not on automated source allowlist,,,False
1.0,2026-08-09,market,google_news_rss,(AI earnings OR AI stocks OR semiconductor earnings OR cloud earnings OR AI software guidance),3,These 7 Stocks Are Analyst Favorites For Magnificent Earnings Growth; Arista Beats Views - Investor's Business Daily,2026-08-08,1,Investor's Business Daily,https://www.investors.com,https://news.google.com/rss/articles/CBMikgFBVV95cUxQd2FkMG42Rmh3aXFzM0xLX2hESGVCcnR6NW1MWjhiaFZjNGtST2pXOGY4dzVnUzFnQy13dHY5OGh0QzlnRjlxcmZrbEhEcGFtc00xWjY3S2g2NGZzTllfMzNMaGdWTmNfUEgyTEVRekF6aWZNLTRUOGNzcTRQVjdBb2M1c0Fia21VUTM1QWw2UXRodw?oc=5,unapproved,0.0,none,6.0,8.0,14.0,earnings|stock,rejected,not on automated source allowlist,,,False
1.0,2026-08-09,market,google_news_rss,(AI earnings OR AI stocks OR semiconductor earnings OR cloud earnings OR AI software guidance),3,Why Trimble (TRMB) Is Up 5.2% After Analysts Lift Earnings Estimates On Software-Led Margin Traction - simplywall.st,2026-08-09,0,simplywall.st,https://simplywall.st,https://news.google.com/rss/articles/CBMixAFBVV95cUxOWjE4bHg2U2xaUTVuODJJc1hHTi1ZU0JHMXNzb2Y0OGVQU2RNTFFPTWUxTHRKWkNHX2c5SG5MR0lQXzRCU0FYTm4zNTN2dVdtd3o4ZmVyTjlhcFBJb2JUVUVhd1VPendNX2RuVl9tRVVUYzhUR25EQjl2bFU1d3NhSVF3S0xLcTBZdTdBalBiNzhnRzhwWHlkLUZPOThiT3hHRjZqZnlMaWR1a3gyR0ptXzJrT2xwSlBPcEJzTWVTNjhBWEtG0gHKAUFVX3lxTE8tZGVxMG43YTMtMFA1bEk0MHdWV2ZYelk1UnBSSlhZcjdhbGt5bXlJcWJxZm9SYWpDNWRjY0ZjZjdURlpkWXJYMkYzb3FBWjVaSkc4ekhJdzQ0U3REM2Z3ekhVbzMyaEphemNoUzh1QW9rdTM3Uzl1VF9DbFJuSkZNSmlBUklSejNLa0duU2F6YkI1ZGVsVXpySm5IVUphbjZlZmxKUWdCbUVIdmZ2V2xEdXZvUjBNZEFJTGxvdUlYTUE3T3NCU25Ob3c?oc=5,unapproved,0.0,none,6.0,4.0,10.0,earnings,rejected,not on automated source allowlist,,,False
