audit_version,as_of,domain_query,provider,query,lookback_days,qualification_tier,qualification_tier_label,effective_minimum_materiality,topic_anchor_required,source_policy,title,published,age_days,source_name,publisher_url,article_url,source_tier,source_score,source_role,materiality_score,domain_fit_score,rank_score,relevance_terms,topic_anchor_terms,decision,reason,event_id,owner_domain,selected,discovered_via,discovery_source_url,evidence_path,requires_approved_evidence,grounding_version,grounding_status,source_resolved_url,source_text_method,source_text_chars,source_evidence_hash,headline_similarity,source_published_date,source_modified_date,grounding_reason,grounding_error,tier_failures,preground_cluster_representative,preground_cluster_size,evidence_resolution_status,evidence_resolution_attempts,evidence_seed_grounding_reason,evidence_source_name,evidence_resolution_query,evidence_resolution_error,preground_retained_duplicate,discovery_scope
3.9,2026-09-25,workforce,google_news_rss,(AI jobs OR AI employment OR AI layoffs OR AI hiring) || (semiconductor jobs OR data center jobs OR AI infrastructure workforce) || (AI wages OR AI skills OR AI occupations OR labor market AI) || (automation jobs AI OR generative AI labor market),10,E,Minimum threshold,0.4,False,strict,America’s AI Chip Talent Crisis: The Workforce Challenge Behind the AI Boom- Expert View by Spherical Insights - Spherical Insights,2026-09-19,6,Spherical Insights,https://www.sphericalinsights.com,https://news.google.com/rss/articles/CBMitAFBVV95cUxOTzljWTRmQWdvM0JHZGJfRmhuRldWdGJqQUM1SktlSmhueFBmRlp1WEFrVWl1NU9yNlRtMG1IQ0hLUjF0a0xJMkRVT3pfN21jcE5hQXRzX1BGNm91WHZ6ZTZaaE11UUFXZXdPMk9tOG9jTFNfcVBHcHFBSGtBM3RZUEFHcWNOS0g3QW9DcUdYMm5QV1FuRGtiUUZJdGZUMjhxZTJOSDlPTFk0NmU3RE5WbTVKcjU?oc=5,unapproved,0.0,none,0.0,0.0,4.0,,ai|chip,rejected,no domain relevance term,,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:no domain relevance term | B:no domain relevance term | C:no domain relevance term | D:no domain relevance term | E:no domain relevance term,,,,,,,,,,
3.9,2026-09-25,workforce,google_news_rss,(AI jobs OR AI employment OR AI layoffs OR AI hiring) || (semiconductor jobs OR data center jobs OR AI infrastructure workforce) || (AI wages OR AI skills OR AI occupations OR labor market AI) || (automation jobs AI OR generative AI labor market),10,C,Expanded window,3.6,True,strict,"AI, Analytics and Automation Are Reshaping Manufacturing for the Better, But the Stakes Are High - qualitymag.com",2026-09-17,8,qualitymag.com,https://www.qualitymag.com,https://news.google.com/rss/articles/CBMi0gFBVV95cUxNQVZQZ0VKWVA2ck83MklnUTE1aGJXWTd2cUNHYkloRjZIMDVZOVI5OHdRYXNYSHc1TzY5T0Q0RHpyYlh4YllZSHk5Vmd6M1U3RVJ0cDFCRkc3ckRBaDNaSTBPbFpGVWtNQmRJUU9sQmZZRFJWMHBvQ3pTbFRsRjRlYWkxM2h1Zko4eG5LeFhRYS1lYXhGTGhQMGJsUU5iWklVUmQ3eGkxUVZsSWwxb0RsV0toWno5YTRmSl9XOTF3YS1GNVpOYXNuZjBvSEFNSzloWHc?oc=5,unapproved,0.0,none,8.0,0.0,22.0,automation,ai|automation,discovery_lead_observed,unapproved discovery lead retained for audit only; routine unattended grounding is approved-source-first,auto-2026-09-17-325726f309e9,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:outside tier lookback window | B:outside tier lookback window,,,,,,,,,,
3.9,2026-09-25,workforce,google_news_rss,(AI jobs OR AI employment OR AI layoffs OR AI hiring) || (semiconductor jobs OR data center jobs OR AI infrastructure workforce) || (AI wages OR AI skills OR AI occupations OR labor market AI) || (automation jobs AI OR generative AI labor market),7,B,Strong,5.6,True,strict,AI plays a role in weak labor market for college graduates - dallasfed.org,2026-09-22,3,dallasfed.org,https://www.dallasfed.org,https://news.google.com/rss/articles/CBMiZEFVX3lxTE9TV3M3VVVydWx3eWR0c0llaGlSekU0NnEzbTBHTlJoaXI3MU54OExUblBkNUExOXJDRl9jZUtGd1FBWE1haFRZN3kxNmlWRFJmRVlwQlpubWtVTWFzOVEyV0hyeGY?oc=5,unapproved,0.0,none,6.0,4.0,25.0,labor,ai,discovery_lead_observed,unapproved discovery lead retained for audit only; routine unattended grounding is approved-source-first,auto-2026-09-22-cc4900b8bd5e,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:insufficient domain materiality,,,,,,,,,,
3.9,2026-09-25,workforce,google_news_rss,(AI jobs OR AI employment OR AI layoffs OR AI hiring) || (semiconductor jobs OR data center jobs OR AI infrastructure workforce) || (AI wages OR AI skills OR AI occupations OR labor market AI) || (automation jobs AI OR generative AI labor market),10,C,Expanded window,3.6,True,strict,How urgently do AI-exposed jobs need retraining? - Virginia Tech News,2026-09-17,8,Virginia Tech News,https://news.vt.edu,https://news.google.com/rss/articles/CBMiX0FVX3lxTFBOWEFVSF85Q3M1OU1xY2lJbExValljQkFITkJKbzRmWlhyMGFoZDE1aGhRRGM0ZUFMcTE3WDVNblJrX1dSRERYZV9DelVpVmF2b2s2LUtjTkx3Z2YzMS1v?oc=5,unapproved,0.0,none,8.0,4.0,28.0,jobs,ai|tech,discovery_lead_observed,unapproved discovery lead retained for audit only; routine unattended grounding is approved-source-first,auto-2026-09-17-1b0e571bcb98,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:outside tier lookback window | B:outside tier lookback window,,,,,,,,,,
3.9,2026-09-25,workforce,google_news_rss,(AI jobs OR AI employment OR AI layoffs OR AI hiring) || (semiconductor jobs OR data center jobs OR AI infrastructure workforce) || (AI wages OR AI skills OR AI occupations OR labor market AI) || (automation jobs AI OR generative AI labor market),10,C,Expanded window,3.6,True,strict,New jobs in 140 years of data: Why the AI displacement fear is overstated — and what to worry about instead - CEPR,2026-09-17,8,CEPR,https://cepr.org,https://news.google.com/rss/articles/CBMisAFBVV95cUxOOVVGcy1qMmVNVGhabVFXWkZtQkJSMjZGQTdma0w1U29qTHMtY21tZDNxTEF2bW5TSHBzTXVsbDlIVEx3UkU4ajNrVDM3VG5YdjZ4U3IwaEo0QmJyU2prMDBhZ2ZzT3JYdlpNb3BnempvNHRwbnNMSnhETzczaUFqVTBSd29MUTVoRHVTeUVvSEEydEtOX3NEa3NKd0ttbWNDTXhLbXRDdHJfaktJcVpvdA?oc=5,unapproved,0.0,none,8.0,4.0,28.0,jobs,ai,discovery_lead_observed,unapproved discovery lead retained for audit only; routine unattended grounding is approved-source-first,auto-2026-09-17-9eead5c03a0b,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:outside tier lookback window | B:outside tier lookback window,,,,,,,,,,
3.9,2026-09-25,workforce,google_news_rss,(AI jobs OR AI employment OR AI layoffs OR AI hiring) || (semiconductor jobs OR data center jobs OR AI infrastructure workforce) || (AI wages OR AI skills OR AI occupations OR labor market AI) || (automation jobs AI OR generative AI labor market),7,A,Preferred,8.0,True,strict,Demand for AI expertise far outpaces wage growth - Yahoo Finance,2026-09-24,1,Yahoo Finance,https://finance.yahoo.com,https://news.google.com/rss/articles/CBMinAFBVV95cUxOUGVjeEVfVnpZeU9BalNPelAtTEFVUVpNc2xrYVFkVHhVanlCZnlLLXdhcERKOUo2NnVCeGhmNlVINS11blhmSlNHQzFlTEhCZE5LbVVob0V2Z2Vuc3AtTjY2Nm1Xb2VyNmRFMk9VNjJhUlctZ1ZGUE1ueGxUTVlFQzg3cU9MYjIwLW5oWGptenF1eHdQVGlPRmVHdWk?oc=5,unapproved,0.0,none,8.0,0.0,26.0,wage,ai,discovery_lead_observed,unapproved discovery lead retained for audit only; routine unattended grounding is approved-source-first,auto-2026-09-24-27025076d6a5,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,,,,,,,,,,,
3.9,2026-09-25,workforce,google_news_rss,(AI jobs OR AI employment OR AI layoffs OR AI hiring) || (semiconductor jobs OR data center jobs OR AI infrastructure workforce) || (AI wages OR AI skills OR AI occupations OR labor market AI) || (automation jobs AI OR generative AI labor market),10,C,Expanded window,3.6,True,strict,San Francisco Fed president joins cutting-edge panel to chart labor market’s AI transition - Scotsman Guide,2026-09-18,7,Scotsman Guide,https://www.scotsmanguide.com,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNM3dKaGt2LXBBVGRVam9JNXZpSlduUHdoZGl6cXktVG1PVGViejlNNE9BQ3VjeGtYT25vd1BscEM3bnkyNF9WZWdSZ0FYMTNETm5VejNfcDFDUkQ0d0tZYzBTYi1tZWVnbFkycDZuWlc5NVFZZWM4Z2pRR2E4VmRRN1lmWk9ZanBPdHBMaFhLckU0N2M3SFM4OEZ3NjZZQ0FxOUdQQ1dzeDhvcFYxT0pzOUVoWElxWUp0X0hQd2Iwa3g1Y3M?oc=5,unapproved,0.0,none,6.0,4.0,24.0,labor,ai,discovery_lead_observed,unapproved discovery lead retained for audit only; routine unattended grounding is approved-source-first,auto-2026-09-18-ca37029a1204,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:outside tier lookback window | B:outside tier lookback window,,,,,,,,,,
3.9,2026-09-25,workforce,google_news_rss,(AI jobs OR AI employment OR AI layoffs OR AI hiring) || (semiconductor jobs OR data center jobs OR AI infrastructure workforce) || (AI wages OR AI skills OR AI occupations OR labor market AI) || (automation jobs AI OR generative AI labor market),7,A,Preferred,8.0,True,strict,"Economists See Slightly Steadier Hiring Ahead, but Offer an AI Wage Warning for College Grads - Indeed Hiring Lab",2026-09-24,1,Indeed Hiring Lab,https://hiringlab.indeed.com,https://news.google.com/rss/articles/CBMie0FVX3lxTFBZSnJEcVYtcWpnS284em84dk5oRUNzOTJZNmlkTVVwX2l1YXBQQjdKdGc5dWk5Q0JBR2liMnp0LVozQXM3RXRENGdHUTE4azQ1YWRBaTVRcXZ0UUFwOUpCZXRvNWtWdk9QemtMb2ZFTzVXT1RWLUY2c21fTQ?oc=5,unapproved,0.0,none,16.0,4.0,52.0,hiring|wage,ai,discovery_lead_observed,unapproved discovery lead retained for audit only; routine unattended grounding is approved-source-first,auto-2026-09-24-e044c344da61,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,,,,,,,,,,,
3.9,2026-09-25,workforce,google_news_rss,(AI jobs OR AI employment OR AI layoffs OR AI hiring) || (semiconductor jobs OR data center jobs OR AI infrastructure workforce) || (AI wages OR AI skills OR AI occupations OR labor market AI) || (automation jobs AI OR generative AI labor market),10,E,Minimum threshold,0.4,False,strict,"So Far, AI Is Reshaping More Than Cutting the Workforce - Northern Trust - Commentaries - Advisor Perspectives",2026-09-24,1,Advisor Perspectives,https://www.advisorperspectives.com,https://news.google.com/rss/articles/CBMimwFBVV95cUxQaTJjYUdqUU50SnFKMWxaLVpXMTV2YzhBU2wxVmJWM0hlSnMwTjA1ZjJhMVk2R3BNY1JEeFNEa2ZndEp0X1NRZDhvOVhDa0ZsS2xmbG1UMkxna2UwT1RVVUxpbVV2OWZBYXRfYS1yVTUtWVJFR3dXNjlyb2FxNWxYR2tqVjFNUDJWMURwT3V5a0ZlYXhLanlNa0x6NA?oc=5,unapproved,0.0,none,0.0,0.0,9.0,,ai,rejected,no domain relevance term,,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:no domain relevance term | B:no domain relevance term | C:no domain relevance term | D:no domain relevance term | E:no domain relevance term,,,,,,,,,,
3.9,2026-09-25,workforce,google_news_rss,(AI jobs OR AI employment OR AI layoffs OR AI hiring) || (semiconductor jobs OR data center jobs OR AI infrastructure workforce) || (AI wages OR AI skills OR AI occupations OR labor market AI) || (automation jobs AI OR generative AI labor market),10,E,Minimum threshold,0.4,False,strict,"The Week in Talent: Gender Gaps, Gig Work Surge, and AI Judgment - Mexico Business News",2026-09-24,1,Mexico Business News,https://mexicobusiness.news,https://news.google.com/rss/articles/CBMimgFBVV95cUxQdVlJRVFBVllYeVJIaTFtcWV4OGhlSERHMjJNbGJTZlRHSVNkYkQ1aEd2b2ZjYjh6X0hXbEJ1TmZPWGlyNTV5ZG1vNWI4aVktNmFYMklSRlljSURKc3BaV2RJX2Yzc0VtVmoxbllJbVFISDI4cUxfTVk4Nk5RN3NObHNUSmFtWWprWkxaZEV0SEQ2NXlnNmtXSlN3?oc=5,unapproved,0.0,none,0.0,0.0,9.0,,ai,rejected,no domain relevance term,,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:no domain relevance term | B:no domain relevance term | C:no domain relevance term | D:no domain relevance term | E:no domain relevance term,,,,,,,,,,
3.9,2026-09-25,workforce,google_news_rss,(AI jobs OR AI employment OR AI layoffs OR AI hiring) || (semiconductor jobs OR data center jobs OR AI infrastructure workforce) || (AI wages OR AI skills OR AI occupations OR labor market AI) || (automation jobs AI OR generative AI labor market),10,E,Minimum threshold,0.4,False,strict,Preparing America’s Workforce for the AI Era - The Conference Board,2026-09-18,7,The Conference Board,https://www.conference-board.org,https://news.google.com/rss/articles/CBMickFVX3lxTE4tNzB3ZU1xd096YlM3N2ZOMThhS3ZZanNnS2lLbXF2emVsUk9uMloxV0JaOEhxZF90SVhoN29XZnBRRE5WazVhQ1ZVcU1sOWx5aGRmRmZMa2tLcnNBck1DTGpNNGxmMUJsOEM5czZBanlwQQ?oc=5,unapproved,0.0,none,0.0,0.0,3.0,,ai,rejected,no domain relevance term,,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:outside tier lookback window | B:outside tier lookback window | C:no domain relevance term | D:no domain relevance term | E:no domain relevance term,,,,,,,,,,
3.9,2026-09-25,workforce,google_news_rss,(AI jobs OR AI employment OR AI layoffs OR AI hiring) || (semiconductor jobs OR data center jobs OR AI infrastructure workforce) || (AI wages OR AI skills OR AI occupations OR labor market AI) || (automation jobs AI OR generative AI labor market),10,E,Minimum threshold,0.4,False,strict,Parallel cut research time and cost in half with GPT‑6 Astra - OpenAI,2026-09-22,3,OpenAI,https://openai.com,https://news.google.com/rss/articles/CBMickFVX3lxTE1FXzY5WE1tZlB2RlpRaFF3Ulh0NTkwS2ZzNi05bzgwSWlfOGd0Y1Z1VnhPSFFOckdkaWFBYkQwekNvM21nOXNhNmMwdFBLX05waF9saEQ0MGFFTTFJeTJLSjRDdlk3VTZ4NFVRcGd1TlByZw?oc=5,unapproved,0.0,none,0.0,0.0,7.0,,,rejected,no domain relevance term,,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:no domain relevance term | B:no domain relevance term | C:no domain relevance term | D:no domain relevance term | E:no domain relevance term,,,,,,,,,,
3.9,2026-09-25,workforce,google_news_rss,(AI jobs OR AI employment OR AI layoffs OR AI hiring) || (semiconductor jobs OR data center jobs OR AI infrastructure workforce) || (AI wages OR AI skills OR AI occupations OR labor market AI) || (automation jobs AI OR generative AI labor market),10,C,Expanded window,3.6,True,strict,"Pessimism Reigns Over AI and Jobs, Pew Poll Finds - gizmodo.com",2026-09-18,7,gizmodo.com,https://gizmodo.com,https://news.google.com/rss/articles/CBMihgFBVV95cUxQQnkwRTNRN1B2Zm1IRnhFcGJzRWdrVW5HaDMyZWVGM09xZ0dMa1ZKVGxGa1F6VXdTM0dmMlU3djloVGZHcEQ3OU1OMHRuenFnX012a3FLdkJGSmgtb1JkcW1KNUR1WTBQMmEweTBiUGZKbUZ5OTNWMWtDelJ1WEg3MzBFZmp5UQ?oc=5,unapproved,0.0,none,8.0,4.0,29.0,jobs,ai,discovery_lead_observed,unapproved discovery lead retained for audit only; routine unattended grounding is approved-source-first,auto-2026-09-18-a994dc10ea1f,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:outside tier lookback window | B:outside tier lookback window,,,,,,,,,,
3.9,2026-09-25,workforce,google_news_rss,(AI jobs OR AI employment OR AI layoffs OR AI hiring) || (semiconductor jobs OR data center jobs OR AI infrastructure workforce) || (AI wages OR AI skills OR AI occupations OR labor market AI) || (automation jobs AI OR generative AI labor market),10,C,Expanded window,3.6,True,strict,"“Frontline Workers in High Demand, College Graduates Struggle to Find Jobs”: The ‘College Premium’ Erodes as Foundational Skills Decline and AI Takes Over Entry-Level Work - economy.ac",2026-09-18,7,economy.ac,https://economy.ac,https://news.google.com/rss/articles/CBMiV0FVX3lxTE5aVERHUDc0dUIyYlBpUXpmSkpOWXZPQjBjTWxTaEpNLWZzTnJhZGduOGxIdFg3Q2pCNEVfa2pXWXM5QkpleTJsZDNiTkotcklQV25Xa0ZQVQ?oc=5,unapproved,0.0,none,15.0,8.0,52.5,jobs|skills,ai,discovery_lead_observed,unapproved discovery lead retained for audit only; routine unattended grounding is approved-source-first,auto-2026-09-18-08f1e6ac743c,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:outside tier lookback window | B:outside tier lookback window,,,,,,,,,,
3.9,2026-09-25,workforce,google_news_rss,(AI jobs OR AI employment OR AI layoffs OR AI hiring) || (semiconductor jobs OR data center jobs OR AI infrastructure workforce) || (AI wages OR AI skills OR AI occupations OR labor market AI) || (automation jobs AI OR generative AI labor market),7,B,Strong,5.6,True,strict,Meta Muse AI may throw gas on the labor displacement problem — but it's not all doom and gloom - Yahoo Finance,2026-09-22,3,Yahoo Finance,https://finance.yahoo.com,https://news.google.com/rss/articles/CBMi4wFBVV95cUxNeGQxbEdVVWFuVFlvUnhMc0lVbjJJaGFzWTJ5UGVhcGpjRDlNY0lyN1cwZ2JremxDTHlfMlFJc3p5clZGbWRNNnB6VS1wcW9KVjZyREFLU1FyNHRDT3VHREtfcU5LWTI5QzhxRkNCd0NLeDFUaUFLU1k3S1p6VUlCZkJKQ3U0a1lZSmZsSUlsX3N5b2psTEJ3NU5wUXNFd1JXQlJWSGlZcmItMWlGNkp5a2pzSkQ2djNhdzV1WGdGNmpwbGxTTFBMYmpuRlgwNXd2dXU4THViYnNreG1keFQ0dG1XSQ?oc=5,unapproved,0.0,none,6.0,4.0,25.0,labor,ai,discovery_lead_observed,unapproved discovery lead retained for audit only; routine unattended grounding is approved-source-first,auto-2026-09-22-53c2f7f2e925,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:insufficient domain materiality,,,,,,,,,,
3.9,2026-09-25,workforce,google_news_rss,(AI jobs OR AI employment OR AI layoffs OR AI hiring) || (semiconductor jobs OR data center jobs OR AI infrastructure workforce) || (AI wages OR AI skills OR AI occupations OR labor market AI) || (automation jobs AI OR generative AI labor market),10,E,Minimum threshold,0.4,False,strict,When AI Becomes a Career Advisor - Mexico Business News,2026-09-24,1,Mexico Business News,https://mexicobusiness.news,https://news.google.com/rss/articles/CBMiekFVX3lxTFBpSkJTZEFqZ29EUy1TQnlWZkpYVXYxellPNTdSWDg4ZXl4SWg5VXRLZlNNbVJyc283SVp0ZXVwQWQ3TXFseU9BUnlScC1MSlV6cFIyMGpLVjR1cnVROGdsMzV2eUY1Y1VSRkNTc2R3TWlWenNzVko4ajZ3?oc=5,unapproved,0.0,none,0.0,0.0,9.0,,ai,rejected,no domain relevance term,,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:no domain relevance term | B:no domain relevance term | C:no domain relevance term | D:no domain relevance term | E:no domain relevance term,,,,,,,,,,
3.9,2026-09-25,workforce,google_news_rss,(AI jobs OR AI employment OR AI layoffs OR AI hiring) || (semiconductor jobs OR data center jobs OR AI infrastructure workforce) || (AI wages OR AI skills OR AI occupations OR labor market AI) || (automation jobs AI OR generative AI labor market),10,E,Minimum threshold,0.4,False,strict,Resistance to AI gathers strength - EL PAÍS English,2026-09-20,5,EL PAÍS English,https://english.elpais.com,https://news.google.com/rss/articles/CBMikAFBVV95cUxNYWhwVGh0QUhCcmpkbEU1WE9HenpCZHE3X01wTWlpVk5LU09jTURsWlNwYUJTX2EzTkNhMVdOcHpzeHVOUkpYc1kwdVl0Nl9hWUE5akxHb1JEM1NVa1Vqb25mYUlZa0ZNRUI5eVBOaWJCQ0c5RE8xTVlJNFRxUGN1dEdpTm5udjg4YWgyejZGNHXSAaQBQVVfeXFMUGRoSkNiUHdVNmVIVjF3X2xzMjlCemxjdVpmUkZhTFJPbzJ4M2pXQnNiZG5hTjFfTUdoM3hDX0w2TTVfWm1nQTJDM1l6ek5UVnUwTERQSkdsV2pKVkRiVUw3V09zak9jZkNiZlVBckdheTlDbjhfVFRSckluYVNiWHhHcWhpYzZuT0JOVzBfUk4ybGRNNFIxQnNheTFWSWZLeHR6ZV8?oc=5,unapproved,0.0,none,0.0,0.0,5.0,,ai,rejected,no domain relevance term,,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:no domain relevance term | B:no domain relevance term | C:no domain relevance term | D:no domain relevance term | E:no domain relevance term,,,,,,,,,,
3.9,2026-09-25,workforce,google_news_rss,(AI jobs OR AI employment OR AI layoffs OR AI hiring) || (semiconductor jobs OR data center jobs OR AI infrastructure workforce) || (AI wages OR AI skills OR AI occupations OR labor market AI) || (automation jobs AI OR generative AI labor market),10,C,Expanded window,3.6,True,strict,"Microsoft exec called AI scraping ‘the largest theft of labor in human history,' new unredacted filings reveal - TechCrunch",2026-09-17,8,TechCrunch,https://techcrunch.com,https://news.google.com/rss/articles/CBMi2gFBVV95cUxNTnFrTzV4aWZWOXlXamdLXzZUWTZ3MndJeHFGbnZYSHp5X29LTUdPTy0wVmdpYTdhTXBRYXY4TTZsa2JseFNzXzdFelBIcXFWdXBsdmpIdXVzeHExbW50N01SM3p3Mk80dzlfNzNlX3AxVldIWlp3RDdmLWhyTDV3WUFUQmk2cDQ5Q3JYdDlyLVBRUmpvZTVnTnRIbFZxUGtiaVVLZUhKeGdSNFR3M0dBYjlLTDNwdjlENlJDaWl6RmJxU3hzcEQ4QUVNaU9VejFhZHlLa2xGVk1VQQ?oc=5,unapproved,0.0,none,6.0,4.0,23.0,labor,ai,discovery_lead_observed,unapproved discovery lead retained for audit only; routine unattended grounding is approved-source-first,auto-2026-09-17-4e36db73ac62,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:outside tier lookback window | B:outside tier lookback window,,,,,,,,,,
3.9,2026-09-25,workforce,google_news_rss,(AI jobs OR AI employment OR AI layoffs OR AI hiring) || (semiconductor jobs OR data center jobs OR AI infrastructure workforce) || (AI wages OR AI skills OR AI occupations OR labor market AI) || (automation jobs AI OR generative AI labor market),10,E,Minimum threshold,0.4,False,strict,"Debt-Financed AI Investment Boom Risks Equity Market Selloff, IMF Says - Yahoo Finance",2026-09-23,2,Yahoo Finance,https://finance.yahoo.com,https://news.google.com/rss/articles/CBMinAFBVV95cUxOVEkzNWE5eDRQaVp2Mld2NzdfV1JnaUlYRnhCaDluZXFEaENJb2xBZVlFbUdUMDNDY3E4dkpQSW4ycm9zTk50QXZYbXFDSVhjQTlqZUtYWkpVWllKSW0zUTdVaG5IYzNiMHhORnB4ejBBWml6dWNPY3dmbEZUeGQwcXZGNVdFZ0ZXVENtd2ZiTTFyeGJQSkVrU05RVjg?oc=5,unapproved,0.0,none,0.0,0.0,8.0,,ai,rejected,no domain relevance term,,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:no domain relevance term | B:no domain relevance term | C:no domain relevance term | D:no domain relevance term | E:no domain relevance term,,,,,,,,,,
3.9,2026-09-25,workforce,google_news_rss,(AI jobs OR AI employment OR AI layoffs OR AI hiring) || (semiconductor jobs OR data center jobs OR AI infrastructure workforce) || (AI wages OR AI skills OR AI occupations OR labor market AI) || (automation jobs AI OR generative AI labor market),10,E,Minimum threshold,0.4,False,strict,CBRE Says AI’s Growth a Net Positive for the U.S. Office Market - Boston Real Estate Times,2026-09-16,9,Boston Real Estate Times,https://bostonrealestatetimes.com,https://news.google.com/rss/articles/CBMinAFBVV95cUxQcFI3VDMtVTJsQ0l3MzFEZEw0WTdRcTdvOHlZYkExZFgwc2dldl95ODNUaWY1YTVHMTNROGljVnVOUDNlOW5ZcEpvODZXZ3M2TF9KTF9PTnRpQ2FYd25GUnFHbFUyQ0ZOblJuVjNsSzRtX0tveDVCX3k0eTl1YjV6eXNxd0s4Z0JiUDB1TUw1VXVZRVZsMGswWHo0RlM?oc=5,unapproved,0.0,none,0.0,0.0,1.0,,ai,rejected,no domain relevance term,,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:outside tier lookback window | B:outside tier lookback window | C:no domain relevance term | D:no domain relevance term | E:no domain relevance term,,,,,,,,,,
3.9,2026-09-25,workforce,google_news_rss,(AI jobs OR AI employment OR AI layoffs OR AI hiring) || (semiconductor jobs OR data center jobs OR AI infrastructure workforce) || (AI wages OR AI skills OR AI occupations OR labor market AI) || (automation jobs AI OR generative AI labor market),7,B,Strong,5.6,True,strict,The automated workforce: Physical AI's labor impact - TechTarget,2026-09-23,2,TechTarget,https://www.techtarget.com,https://news.google.com/rss/articles/CBMikAFBVV95cUxNazk5Uk12OWdfanRKd2lnOGZuTmFlYjJvWWxrRkdWRjY1Wkg5eEVTTjVOb2hTOTRGWVRfcHBLZEJJTWlFNWRieXZvRkE2bUhvMjA1U3FzeFNyYTZvTng5eVlfdk13MG5tWncwMEFxTE9YZnJqMy1NUFRZRzJTU3NZVkcwOENkcDV6Sm9sb0xmN0I?oc=5,unapproved,0.0,none,6.0,4.0,26.0,labor,ai,discovery_lead_observed,unapproved discovery lead retained for audit only; routine unattended grounding is approved-source-first,auto-2026-09-23-84ce1590a1ae,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:insufficient domain materiality,,,,,,,,,,
3.9,2026-09-25,workforce,google_news_rss,(AI jobs OR AI employment OR AI layoffs OR AI hiring) || (semiconductor jobs OR data center jobs OR AI infrastructure workforce) || (AI wages OR AI skills OR AI occupations OR labor market AI) || (automation jobs AI OR generative AI labor market),10,E,Minimum threshold,0.4,False,strict,Interactive: Why AI's building boom may delay other construction projects - Tampa Bay 28,2026-09-24,1,Tampa Bay 28,https://www.tampabay28.com,https://news.google.com/rss/articles/CBMitAFBVV95cUxQYXJVRG1XaEVlVXlxeFR3WHkzYVpwM1hRVjI4Ujk1Y0l4RlBPcmc5T0RJaTlMelptV0tnaHNMeTlabjlITUxaMHQ2WG01NzE4ejlXR29FYkR6YW1ydHBrd0phVUgxX3ZzdmxsUUFHaWdSNU9STVN6c3g1MzI5ZmlmOG5ScU9kOTdHeUxPdEFqc2JHeEE1WGVmWU9PWnFMZUlzTTVZeHdCS3RMM3FsZUhVS3hiT2U?oc=5,unapproved,0.0,none,0.0,0.0,9.0,,ai,rejected,no domain relevance term,,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:no domain relevance term | B:no domain relevance term | C:no domain relevance term | D:no domain relevance term | E:no domain relevance term,,,,,,,,,,
