O*NET-SOC Code,Occupation,SOC Major Code,Major Occupational Group,Human Direct LLM Exposure,Human Blended LLM Exposure,Human LLM + Software Exposure,GPT-4 Direct LLM Exposure,GPT-4 Blended LLM Exposure,GPT-4 LLM + Software Exposure,Benchmark Vintage,Source,Source URL,Attribution boundary
19-1021.00,Biochemists and Biophysicists,19,"Life, physical, and social science",20.45454545454545,44.31818181818182,68.18181818181819,13.63636363636363,45.45454545454546,77.27272727272727,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-1022.00,Microbiologists,19,"Life, physical, and social science",8.33333333333333,31.25,54.166666666666664,8.33333333333333,39.58333333333333,70.83333333333333,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-1023.00,Zoologists and Wildlife Biologists,19,"Life, physical, and social science",28.57142857142857,52.38095238095237,76.19047619047619,9.52380952380952,45.23809523809523,80.95238095238095,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-1029.01,Bioinformatics Scientists,19,"Life, physical, and social science",15.151515151515149,54.54545454545454,93.93939393939394,42.42424242424242,71.21212121212122,100.0,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-1029.02,Molecular and Cellular Biologists,19,"Life, physical, and social science",19.51219512195122,43.90243902439024,68.29268292682927,17.07317073170731,48.78048780487805,80.48780487804879,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-1029.03,Geneticists,19,"Life, physical, and social science",18.604651162790688,47.67441860465116,76.74418604651163,20.93023255813953,51.162790697674424,81.3953488372093,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-1029.04,Biologists,19,"Life, physical, and social science",32.35294117647059,38.23529411764705,44.11764705882353,20.58823529411764,48.529411764705884,76.47058823529412,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-1031.00,Conservation Scientists,19,"Life, physical, and social science",27.11864406779661,55.08474576271186,83.05084745762711,0.0,43.22033898305085,86.4406779661017,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-1031.02,Range Managers,19,"Life, physical, and social science",22.58064516129032,40.32258064516129,58.06451612903225,0.0,37.096774193548384,74.19354838709677,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-1031.03,Park Naturalists,19,"Life, physical, and social science",12.12121212121212,48.48484848484848,84.84848484848484,18.18181818181818,51.515151515151516,84.84848484848484,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-1032.00,Foresters,19,"Life, physical, and social science",17.64705882352941,36.764705882352935,55.88235294117647,0.0,36.764705882352935,73.52941176470587,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-1041.00,Epidemiologists,19,"Life, physical, and social science",34.615384615384606,55.769230769230774,76.92307692307693,0.0,44.230769230769226,88.46153846153847,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-1042.00,"Medical Scientists, Except Epidemiologists",19,"Life, physical, and social science",36.36363636363636,56.81818181818182,77.27272727272727,18.18181818181818,52.27272727272727,86.36363636363636,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-2011.00,Astronomers,19,"Life, physical, and social science",25.0,42.1875,59.375,6.25,43.75,81.25,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-2012.00,Physicists,19,"Life, physical, and social science",50.0,63.63636363636363,77.27272727272727,54.54545454545454,75.0,95.45454545454545,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-2021.00,Atmospheric and Space Scientists,19,"Life, physical, and social science",34.782608695652165,60.86956521739131,86.95652173913044,17.391304347826082,56.52173913043478,95.65217391304348,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-2031.00,Chemists,19,"Life, physical, and social science",28.000000000000004,40.0,52.0,8.0,38.0,68.0,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-2032.00,Materials Scientists,19,"Life, physical, and social science",44.827586206896555,51.724137931034484,58.620689655172406,13.79310344827586,48.27586206896551,82.75862068965517,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-2041.00,"Environmental Scientists and Specialists, Including Health",19,"Life, physical, and social science",48.38709677419355,72.58064516129032,96.7741935483871,3.2258064516128995,50.0,96.7741935483871,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-2041.01,Climate Change Policy Analysts,19,"Life, physical, and social science",57.14285714285714,75.0,92.85714285714283,7.14285714285714,53.57142857142857,100.0,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-2041.02,Environmental Restoration Planners,19,"Life, physical, and social science",34.782608695652165,65.21739130434783,95.65217391304348,8.695652173913041,52.17391304347826,95.65217391304348,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-2041.03,Industrial Ecologists,19,"Life, physical, and social science",45.58823529411764,71.32352941176471,97.05882352941177,5.88235294117647,52.94117647058824,100.0,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-2042.00,"Geoscientists, Except Hydrologists and Geographers",19,"Life, physical, and social science",28.888888888888893,47.77777777777778,66.66666666666667,11.11111111111111,46.666666666666664,82.22222222222223,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-2043.00,Hydrologists,19,"Life, physical, and social science",29.166666666666657,53.125,77.08333333333333,12.5,50.0,87.5,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-2099.01,Remote Sensing Scientists and Technologists,19,"Life, physical, and social science",15.217391304347819,44.56521739130434,73.91304347826086,0.0,45.65217391304347,91.30434782608697,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-3011.00,Economists,19,"Life, physical, and social science",33.33333333333333,45.83333333333333,58.33333333333333,0.0,50.0,100.0,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-3011.01,Environmental Economists,19,"Life, physical, and social science",55.263157894736835,77.63157894736842,100.0,21.05263157894736,60.526315789473685,100.0,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-3022.00,Survey Researchers,19,"Life, physical, and social science",75.0,84.375,93.75,25.0,62.5,100.0,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-3032.00,Industrial-Organizational Psychologists,19,"Life, physical, and social science",35.55555555555555,58.88888888888889,82.22222222222223,8.888888888888879,48.888888888888886,88.8888888888889,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-3033.00,Clinical and Counseling Psychologists,19,"Life, physical, and social science",33.33333333333333,50.92592592592592,68.5185185185185,9.25925925925925,37.03703703703703,64.81481481481481,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-3034.00,School Psychologists,19,"Life, physical, and social science",32.43243243243243,58.10810810810811,83.78378378378379,0.0,39.189189189189186,78.37837837837837,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-3039.02,Neuropsychologists,19,"Life, physical, and social science",21.42857142857142,28.57142857142857,35.71428571428571,7.14285714285714,46.428571428571416,85.71428571428571,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-3039.03,Clinical Neuropsychologists,19,"Life, physical, and social science",22.22222222222222,27.77777777777778,33.33333333333333,5.55555555555555,44.44444444444444,83.33333333333333,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-3041.00,Sociologists,19,"Life, physical, and social science",38.46153846153846,61.53846153846154,84.61538461538463,15.38461538461538,53.846153846153854,92.30769230769232,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-3051.00,Urban and Regional Planners,19,"Life, physical, and social science",27.27272727272727,57.95454545454546,88.63636363636364,0.0,47.72727272727273,95.45454545454545,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-3091.00,Anthropologists and Archeologists,19,"Life, physical, and social science",29.3103448275862,51.724137931034484,74.13793103448276,5.1724137931034395,43.96551724137931,82.75862068965517,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-3092.00,Geographers,19,"Life, physical, and social science",8.33333333333333,37.5,66.66666666666666,16.66666666666666,49.999999999999986,83.33333333333333,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-3093.00,Historians,19,"Life, physical, and social science",31.57894736842105,50.0,68.42105263157893,10.52631578947368,47.36842105263157,84.21052631578947,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-3094.00,Political Scientists,19,"Life, physical, and social science",25.0,54.166666666666664,83.33333333333333,4.16666666666666,47.91666666666666,91.66666666666666,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-3099.01,Transportation Planners,19,"Life, physical, and social science",37.20930232558139,66.27906976744185,95.34883720930232,9.30232558139534,52.32558139534884,95.34883720930232,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-4012.00,Agricultural Technicians,19,"Life, physical, and social science",11.11111111111111,16.66666666666666,22.22222222222222,19.44444444444444,31.944444444444443,44.44444444444444,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-4012.01,Precision Agriculture Technicians,19,"Life, physical, and social science",22.72727272727273,50.0,77.27272727272727,9.09090909090909,50.0,90.90909090909092,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-4013.00,Food Science Technicians,19,"Life, physical, and social science",10.71428571428571,28.57142857142857,46.428571428571416,28.57142857142857,35.71428571428571,42.85714285714285,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-4021.00,Biological Technicians,19,"Life, physical, and social science",6.66666666666666,26.66666666666666,46.666666666666664,20.0,41.66666666666666,63.33333333333333,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-4031.00,Chemical Technicians,19,"Life, physical, and social science",28.57142857142857,39.28571428571428,50.0,14.28571428571428,39.28571428571428,64.28571428571428,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-4042.00,"Environmental Science and Protection Technicians, Including Health",19,"Life, physical, and social science",24.44444444444444,42.22222222222222,60.0,24.44444444444444,45.55555555555556,66.66666666666667,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",19,"Life, physical, and social science",7.3170731707317,30.48780487804878,53.65853658536586,4.8780487804878,39.02439024390244,73.17073170731707,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-4044.00,Hydrologic Technicians,19,"Life, physical, and social science",25.0,53.125,81.25,18.75,50.0,81.25,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-4051.00,Nuclear Technicians,19,"Life, physical, and social science",7.14285714285714,25.0,42.85714285714285,7.14285714285714,14.28571428571428,21.42857142857142,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-4051.02,Nuclear Monitoring Technicians,19,"Life, physical, and social science",15.151515151515149,31.818181818181817,48.48484848484848,15.151515151515149,22.72727272727273,30.303030303030297,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-4061.00,Social Science Research Assistants,19,"Life, physical, and social science",39.39393939393939,62.121212121212125,84.84848484848484,42.42424242424242,66.66666666666667,90.90909090909092,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-4071.00,Forest and Conservation Technicians,19,"Life, physical, and social science",11.53846153846153,32.69230769230769,53.846153846153854,7.69230769230769,32.69230769230769,57.6923076923077,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-4092.00,Forensic Science Technicians,19,"Life, physical, and social science",6.451612903225799,19.35483870967742,32.25806451612903,6.451612903225799,38.70967741935484,70.96774193548387,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-4099.01,Quality Control Analysts,19,"Life, physical, and social science",25.53191489361702,47.87234042553191,70.2127659574468,21.27659574468085,52.12765957446809,82.97872340425532,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-4099.03,Remote Sensing Technicians,19,"Life, physical, and social science",12.90322580645161,46.77419354838709,80.64516129032258,9.67741935483871,54.83870967741935,100.0,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-5011.00,Occupational Health and Safety Specialists,19,"Life, physical, and social science",28.57142857142857,35.71428571428571,42.85714285714285,4.76190476190476,33.33333333333333,61.904761904761905,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
19-5012.00,Occupational Health and Safety Technicians,19,"Life, physical, and social science",25.0,41.66666666666666,58.33333333333333,12.5,39.58333333333333,66.66666666666666,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,21,Community and social service,17.77777777777777,28.888888888888893,40.0,8.888888888888879,20.0,31.11111111111111,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",21,Community and social service,24.56140350877192,32.45614035087719,40.35087719298245,5.26315789473684,28.947368421052634,52.63157894736842,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
21-1013.00,Marriage and Family Therapists,21,Community and social service,18.51851851851851,27.77777777777778,37.03703703703703,7.4074074074074,11.11111111111111,14.814814814814811,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
21-1014.00,Mental Health Counselors,21,Community and social service,11.76470588235294,26.47058823529412,41.17647058823529,7.8431372549019605,25.49019607843137,43.13725490196078,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
21-1015.00,Rehabilitation Counselors,21,Community and social service,25.80645161290322,46.77419354838709,67.74193548387096,6.451612903225799,35.483870967741936,64.51612903225806,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
21-1021.00,"Child, Family, and School Social Workers",21,Community and social service,17.14285714285714,30.0,42.85714285714285,5.71428571428571,24.28571428571428,42.85714285714285,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
21-1022.00,Healthcare Social Workers,21,Community and social service,18.75,42.1875,65.625,3.125,34.375,65.625,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
21-1023.00,Mental Health and Substance Abuse Social Workers,21,Community and social service,16.66666666666666,35.41666666666666,54.166666666666664,0.0,27.083333333333332,54.166666666666664,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
21-1091.00,Health Education Specialists,21,Community and social service,25.80645161290322,50.0,74.19354838709677,25.80645161290322,53.2258064516129,80.64516129032258,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
21-1092.00,Probation Officers and Correctional Treatment Specialists,21,Community and social service,28.947368421052634,44.73684210526315,60.526315789473685,15.78947368421052,39.47368421052631,63.1578947368421,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
21-1093.00,Social and Human Service Assistants,21,Community and social service,28.57142857142857,37.5,46.428571428571416,21.42857142857142,39.28571428571428,57.14285714285714,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
21-1094.00,Community Health Workers,21,Community and social service,27.77777777777778,34.72222222222222,41.66666666666666,8.33333333333333,31.944444444444443,55.55555555555556,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
21-2011.00,Clergy,21,Community and social service,19.04761904761904,23.8095238095238,28.57142857142857,19.04761904761904,33.33333333333333,47.61904761904761,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
21-2021.00,"Directors, Religious Activities and Education",21,Community and social service,30.303030303030297,45.45454545454546,60.60606060606061,15.151515151515149,43.93939393939394,72.72727272727273,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
23-1011.00,Lawyers,23,Legal,15.0,47.5,80.0,0.0,42.5,85.00000000000001,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
23-1012.00,Judicial Law Clerks,23,Legal,0.0,44.827586206896555,89.65517241379311,13.79310344827586,51.724137931034484,89.65517241379311,2023 task rubric,"Eloundou, Manning, Mishkin, and Rock — GPTs are GPTs",https://github.com/openai/GPTs-are-GPTs,"Static theoretical task exposure to LLM capabilities and LLM-powered software; not observed adoption, automation, displacement, employment change, or a forecast."
